57, 10, 0, 0.3
62, 3, 0, 0.73
45, 10, 0, 2.7
55, 8, 0, 0.61
65, 6, 0, 0.44
40, 5, 0, 0.02
40, 5, 0, 0.19
41, 6, 0, 3.6
52, 5, 0, 0.91
47, 12, 0, 3.8
57, 10, 0, 0.51
41, 6, 0, 3.5
67, 8, 0, 2.1
65, 6, 0, 0.39
41, 6, 0, 2.3
50, 3, 0, 0.04
53, 6, 0, 0.46
62, 3, 0, 4.3
41, 6, 0, 3.3
57, 10, 0, 0.53
57, 10, 0, 0.23
62, 3, 0, 0.25
53, 6, 0, 0.34
53, 6, 0, 0.21
38, 3, 0, 2.4
69, 10, 0, 0.7
57, 10, 0, 0.52
71, 12, 0, 0.38
50, 3, 0, 0.9
36, 1, 0, 2.2
59, 12, 0, 0.99
48, 1, 0, 0.36
36, 1, 0, 0.7
38, 3, 0, 1.3
55, 8, 0, 1.3
64, 5, 0, 0.5
57, 10, 0, 2.8
52, 5, 0, 0.55
55, 8, 0, 0.5
64, 5, 0, 2.6
59, 12, 0, 0.97
50, 3, 0, 4.0
50, 3, 0, 3.7
52, 5, 0, 0.52
50, 3, 0, 2.5
41, 6, 0, 0.04
62, 3, 0, 4.1
69, 10, 0, 1.5
38, 3, 0, 0.6
43, 8, 0, 3.0
62, 3, 0, 0.26
60, 1, 0, 0.43
57, 10, 0, 0.67
50, 3, 0, 2.3
36, 1, 0, 0.06
41, 6, 0, 0.66
64, 5, 0, 0.89
62, 3, 0, 0.02
41, 6, 0, 0.41
40, 5, 0, 0.37
52, 5, 0, 0.73
62, 3, 0, 0.67
52, 5, 0, 0.85
52, 5, 0, 2.6
40, 5, 0, 0.35
48, 1, 0, 0.68
52, 5, 0, 0.12
62, 3, 0, 0.18
50, 3, 0, 0.35
57, 10, 0, 0.82
41, 6, 0, 4.1
43, 8, 0, 0.11
41, 6, 0, 0.35
69, 10, 0, 1.1
36, 1, 0, 1.7
52, 5, 0, 0.15
60, 1, 0, 0.02
50, 3, 0, 0.16
67, 8, 0, 1.9
48, 1, 0, 0.55
36, 1, 0, 2.8
67, 8, 0, 2.4
48, 1, 0, 4.6
50, 3, 0, 4.4
43, 8, 0, 1.1
53, 6, 0, 0.18
50, 3, 0, 3.8
57, 10, 0, 0.99
41, 6, 0, 3.8
62, 3, 0, 0.69
47, 12, 0, 2.1
45, 10, 0, 2.8
67, 8, 0, 3.7
40, 5, 0, 1.0
69, 10, 0, 0.92
43, 8, 0, 0.65
47, 12, 0, 2.9
59, 12, 0, 0.25
50, 3, 0, 0.77
64, 5, 0, 0.11
55, 8, 0, 0.61
38, 3, 0, 0.94
45, 10, 0, 0.45
62, 3, 0, 2.2
53, 6, 0, 0.43
67, 8, 0, 0.53
69, 10, 0, 0.38
59, 12, 0, 0.44
41, 6, 0, 0.13
62, 3, 0, 3.5
47, 12, 0, 0.94
41, 6, 0, 0.87
57, 10, 0, 0.7
53, 6, 0, 0.42
69, 10, 0, 1.2
60, 1, 0, 4.4
40, 5, 0, 1.7
52, 5, 0, 0.86
53, 6, 0, 0.95
38, 3, 0, 0.84
52, 5, 0, 0.61
36, 1, 0, 0.85
52, 5, 0, 0.48
41, 6, 0, 0.66
57, 10, 0, 1.1
60, 1, 0, 0.71
64, 5, 0, 1.2
45, 10, 0, 0.41
50, 3, 0, 0.25
53, 6, 0, 2.1
48, 1, 0, 0.54
67, 8, 0, 2.8
71, 12, 0, 0.96
60, 1, 0, 0.59
52, 5, 0, 0.54
36, 1, 0, 0.48
41, 6, 0, 0.24
52, 5, 0, 0.35
60, 1, 0, 3.4
36, 1, 0, 0.24
64, 5, 0, 0.63
50, 3, 0, 0.49
67, 8, 0, 0.83
65, 6, 0, 0.81
55, 8, 0, 0.66
36, 1, 0, 0.76
45, 10, 0, 0.93
55, 8, 0, 0.14
59, 12, 0, 2.4
41, 6, 0, 0.02
41, 6, 0, 0.03
36, 1, 0, 0.89
67, 8, 0, 0.1
64, 5, 0, 0.87
36, 1, 0, 0.13
65, 6, 0, 0.42
71, 12, 0, 0.96
65, 6, 0, 4.8
57, 10, 0, 0.22
36, 1, 0, 4.1
38, 3, 0, 0.38
41, 6, 0, 1.8
64, 5, 0, 0.94
40, 5, 0, 4.3
47, 12, 0, 0.2
69, 10, 0, 0.76
62, 3, 0, 2.2
67, 8, 0, 4.9
45, 10, 0, 0.67
38, 3, 0, 0.16
59, 12, 0, 0.59
40, 5, 0, 0.14
48, 1, 0, 0.4
52, 5, 0, 0.4
64, 5, 0, 0.95
57, 10, 0, 0.22
59, 12, 0, 0.15
62, 3, 0, 1.7
53, 6, 0, 4.1
45, 10, 0, 1.0
69, 10, 0, 0.43
59, 12, 0, 0.48
43, 8, 0, 1.8
52, 5, 0, 0.49
45, 10, 0, 0.81
50, 3, 0, 0.6
67, 8, 0, 0.86
60, 1, 0, 0.85
50, 3, 0, 0.13
62, 3, 0, 2.8
64, 5, 0, 0.75
69, 10, 0, 0.54
38, 3, 0, 0.07
55, 8, 0, 0.25
50, 3, 0, 0.36
55, 8, 0, 0.19
38, 3, 0, 0.19
41, 6, 0, 0.56
69, 10, 0, 0.31
36, 1, 0, 0.58
36, 1, 0, 0.69
40, 5, 0, 0.78
60, 1, 0, 0.76
40, 5, 0, 1.6
64, 5, 0, 0.18
38, 3, 0, 3.4
47, 12, 0, 0.16
43, 8, 0, 4.1
53, 6, 0, 0.57
47, 12, 0, 0.23
57, 10, 0, 0.36
47, 12, 0, 2.9
40, 5, 0, 0.75
53, 6, 0, 4.4
48, 1, 0, 4.4
41, 6, 0, 0.61
65, 6, 0, 0.54
47, 12, 0, 4.1
52, 5, 0, 0.34
50, 3, 0, 0.35
53, 6, 0, 0.8
48, 1, 0, 0.55
67, 8, 0, 2.3
40, 5, 0, 2.2
64, 5, 0, 1.7
69, 10, 0, 0.34
48, 1, 0, 0.21
43, 8, 0, 4.6
65, 6, 0, 0.87
64, 5, 0, 0.55
55, 8, 0, 0.29
52, 5, 0, 0.34
38, 3, 0, 0.9
50, 3, 0, 4.1
71, 12, 0, 3.9
50, 3, 0, 0.59
50, 3, 0, 0.34
71, 12, 0, 1.7
71, 12, 0, 0.01
64, 5, 0, 0.36
65, 6, 0, 3.4
64, 5, 0, 0.8
45, 10, 0, 0.51
45, 10, 0, 2.1
69, 10, 0, 3.3
57, 10, 0, 0.3
40, 5, 0, 0.3
55, 8, 0, 0.28
47, 12, 0, 0.52
40, 5, 0, 4.7
45, 10, 0, 3.8
64, 5, 0, 0.29
60, 1, 0, 0.82
60, 1, 0, 0.62
71, 12, 0, 0.34
60, 1, 0, 0.86
50, 3, 0, 0.73
36, 1, 0, 3.3
43, 8, 0, 0.88
65, 6, 0, 0.45
59, 12, 0, 0.84
41, 6, 0, 2.3
60, 1, 0, 0.9
69, 10, 0, 0.92
50, 3, 0, 0.73
47, 12, 0, 4.1
45, 10, 0, 0.77
71, 12, 0, 4.9
67, 8, 0, 3.6
41, 6, 0, 0.2
43, 8, 0, 0.91
57, 10, 0, 0.89
45, 10, 0, 3.6
64, 5, 0, 3.0
52, 5, 0, 4.2
57, 10, 0, 4.4
52, 5, 0, 0.3
55, 8, 0, 0.23
62, 3, 0, 0.56
62, 3, 0, 0.63
62, 3, 0, 3.2
48, 1, 0, 0.43
62, 3, 0, 0.46
45, 10, 0, 0.91
65, 6, 0, 0.65
50, 3, 0, 2.1
64, 5, 0, 2.0
38, 3, 0, 0.3
50, 3, 0, 0.7
48, 1, 0, 0.16
59, 12, 0, 4.5
48, 1, 0, 1.7
47, 12, 0, 0.9
59, 12, 0, 1.9
43, 8, 0, 3.5
65, 6, 0, 0.4
41, 6, 0, 0.97
40, 5, 0, 0.93
67, 8, 0, 0.09
69, 10, 0, 0.24
43, 8, 0, 0.26
57, 10, 0, 0.7
62, 3, 0, 0.44
47, 12, 0, 0.45
45, 10, 0, 0.14
60, 1, 0, 2.9
38, 3, 0, 4.8
48, 1, 0, 0.53
43, 8, 0, 2.4
67, 8, 0, 0.78
36, 1, 0, 0.74
67, 8, 0, 0.09
60, 1, 0, 0.32
43, 8, 0, 0.39
59, 12, 0, 0.1
53, 6, 0, 0.47
69, 10, 0, 1.2
38, 3, 0, 1.3
50, 3, 0, 0.93
41, 6, 0, 0.61
62, 3, 0, 0.65
43, 8, 0, 1.1
71, 12, 0, 1.2
43, 8, 0, 0.92
57, 10, 0, 0.13
38, 3, 0, 0.4
57, 10, 0, 0.86
48, 1, 0, 4.1
48, 1, 0, 0.71
45, 10, 0, 2.1
60, 1, 0, 0.17
65, 6, 0, 0.49
43, 8, 0, 2.2
36, 1, 0, 0.7
53, 6, 0, 1.9
43, 8, 0, 4.9
53, 6, 0, 0.08
62, 3, 0, 0.04
65, 6, 0, 3.9
60, 1, 0, 2.3
64, 5, 0, 0.06
39, 4, 0, 0.5
49, 2, 0, 0.96
54, 7, 0, 1.7
48, 1, 0, 0.94
68, 9, 0, 0.66
37, 2, 0, 4.4
41, 6, 0, 0.98
53, 6, 0, 3.5
68, 9, 0, 0.11
70, 11, 0, 0.49
48, 1, 0, 0.19
54, 7, 0, 0.57
58, 11, 0, 4.4
63, 4, 0, 0.27
72, 1, 0, 4.7
68, 9, 0, 1.6
58, 11, 0, 0.36
51, 4, 0, 2.0
53, 6, 0, 0.6
72, 1, 0, 0.81
48, 1, 0, 0.44
51, 4, 0, 4.4
63, 4, 0, 0.66
70, 11, 0, 0.46
42, 7, 0, 4.1
72, 1, 0, 0.15
41, 6, 0, 0.46
60, 1, 0, 0.75
41, 6, 0, 0.34
37, 2, 0, 0.24
48, 1, 0, 0.85
68, 9, 0, 0.49
66, 7, 0, 0.7
68, 9, 0, 0.12
53, 6, 0, 0.4
61, 2, 0, 0.42
66, 7, 0, 0.3
68, 9, 0, 0.16
65, 6, 0, 4.9
72, 1, 0, 0.54
72, 1, 0, 1.4
60, 1, 0, 0.41
58, 11, 0, 1.0
39, 4, 0, 0.02
60, 1, 0, 0.89
68, 9, 0, 0.22
58, 11, 0, 1.6
72, 1, 0, 2.6
58, 11, 0, 3.2
72, 1, 0, 2.0
48, 1, 0, 0.83
66, 7, 0, 0.75
58, 11, 0, 0.74
51, 4, 0, 0.12
70, 11, 0, 0.6
68, 9, 0, 0.76
37, 2, 0, 2.8
68, 9, 0, 0.62
65, 6, 0, 0.53
70, 11, 0, 0.75
66, 7, 0, 0.38
61, 2, 0, 4.4
58, 11, 0, 4.4
63, 4, 0, 1.7
63, 4, 0, 4.6
58, 11, 0, 0.35
39, 4, 0, 0.65
39, 4, 0, 0.25
42, 7, 0, 0.81
54, 7, 0, 3.5
48, 1, 0, 2.9
65, 6, 0, 0.02
37, 2, 0, 0.84
70, 11, 0, 4.6
51, 4, 0, 0.93
42, 7, 0, 0.16
